"","lon","lat"
"268",144.9630576,-37.8136276
"269",-42.4680046,-21.5293862
"270",-43.9352376,-19.9245018
"271",-81.2811801,28.2489016
"275",35.243322,38.963745
"276",-79.0558445,35.9131996
"278",-118.2436849,34.0522342
"280",-76.608407,39.290973
"281",-78.4766781,38.0293059
"282",-80.6675577,26.6845104
"283",-51.92528,-14.235004
"284",-82.05077,29.063309
"285",-73.6981858,40.8256561
"287",-96.6786131,34.2362054
"288",-51.92528,-14.235004
"289",-105.2705456,40.0149856
"290",170.5027976,-45.8787605
"291",-91.9206505,44.9028713
"292",153.0251235,-27.4697707
"293",-73.980337,40.7423608
"294",-77.0368707,38.9071923
"295",-118.2436849,34.0522342
"298",-43.1728965,-22.9068467
"299",-41.8802333,-21.2000807
"304",-112.1743026,33.3781458
"307",-111.8314724,33.4151843
"312",-118.2436849,34.0522342
"314",-84.3879824,33.7489954
"316",-1.1743197,52.3555177
"318",-117.6508876,34.0633443
"319",-80.0533746,26.7153424
"320",-5.353585,36.140751
"321",-97.5247243,26.1284971
"323",-43.1728965,-22.9068467
"327",-122.1634581,47.7542651
"328",-119.4179324,36.778261
"330",-116.419389,34.9592083
"331",-51.1389736,-29.1762286
"332",-43.1728965,-22.9068467
"333",-127.6476205,53.7266683
"334",-82.9000751,32.1656221
"335",-120.0607176,36.9613356
"336",-93.2982799,44.840798
"337",-82.907123,40.4172871
"338",-82.907123,40.4172871
"339",-38.5014136,-12.9722184
"340",-80.7645239,41.1017247
"341",-95.712891,37.09024
"344",-99.9018131,31.9685988
"345",-87.7761717,41.9613788
"346",-104.990251,39.7392358
"347",-122.4857321,47.1342432
"348",-111.8910474,40.7607793
"353",-81.5072314,30.2661204
"355",-118.0075383,34.1065965
"356",-118.2436849,34.0522342
"358",-90.3094933,34.2640168
"362",-89.8052163,46.1008606
"363",16.3738189,48.2081743
"366",-123.3656444,48.4284207
"370",-70.6692655,-33.4488897
"373",-51.92528,-14.235004
"375",-96.7469365,32.9316194
"379",-74.0059728,40.7127753
"380",-111.0937311,39.3209801
"382",-82.6402915,27.7676008
"383",-2.013021,53.743304
"385",-43.1728965,-22.9068467
"386",-111.8910474,40.7607793
"388",-74.0059728,40.7127753
"389",-122.6764815,45.5230622
"390",-95.712891,37.09024
"391",-87.6527566,41.8738377
"392",-47.8821658,-15.7942287
"393",-43.3698377,-22.8599462
"394",-77.1945247,41.2033216
"395",-71.467566,42.7653662
"396",-73.9712488,40.7830603
"398",6.0608726,51.4427238
"400",-81.5157535,27.6648274
"401",-87.6297982,41.8781136
"402",-51.92528,-14.235004
"403",-80.2644254,43.1393867
"405",-86.1349019,40.2671941
"406",-116.9718759,33.7449902
"410",-119.2945199,34.2804923
"411",-43.1728965,-22.9068467
"412",-97.1383744,49.895136
"413",-90.1994042,38.6270025
"414",-87.6483041,41.8688449
"415",-88.276067,40.146401
"416",-46.6333094,-23.5505199
"418",-7.79143,54.333094
"421",-79.3831843,43.653226
"423",2.9114104,42.2938816
"425",-81.2852366,28.2496546
"426",-46.6333094,-23.5505199
"427",-75.5951156,45.2730254
"428",53.688046,32.427908
"430",-79.3502693,42.088936
"432",-84.5037164,38.0405837
"435",-102.4107493,34.2331373
"437",-121.8995741,37.4323341
"439",-79.3831843,43.653226
"440",-122.7140548,38.440429
"441",22.937506,-30.559482
"445",-80.8431267,35.2270869
"446",-74.0059728,40.7127753
"447",-77.0368707,38.9071923
"449",-80.2460819,36.1004536
"450",-74.282332,40.64848
"451",-113.81064,52.2693195
"452",-77.0368707,38.9071923
"453",-112.4455344,42.8713032
"454",-90.0489801,35.1495343
"456",-82.05077,29.063309
"457",-84.3879824,33.7489954
"461",-73.7751326,41.0748188
"462",-83.9207392,35.9606384
"463",-116.419389,38.8026097
"464",-106.346771,56.130366
"465",-0.236356,51.52846
"467",-1.4043509,50.9097004
"469",-85.7584557,38.2526647
"470",-87.6297982,41.8781136
"471",-0.1277583,51.5073509
"472",-95.712891,37.09024
"473",-90.6429054,42.4922253
"474",-74.4056612,40.0583238
"475",-119.4179324,36.778261
"477",-95.712891,37.09024
"481",24.684866,-22.328474
"482",116.6459654,-32.7427972
"483",-106.5120119,31.8100854
"485",-87.6297982,41.8781136
"488",-74.4056612,40.0583238
"489",-117.8311428,33.7174708
"491",-43.1728965,-22.9068467
"492",-94.5760259,39.0335539
"493",-117.7853568,33.5427189
"494",-95.712891,37.09024
"495",145.9297824,-38.1537515
"496",-116.2086463,43.6130857
"497",-75.5939909,40.018843
"498",-42.7289236,-7.7183401
"499",-92.6755669,45.1236113
"500",31.4913182,31.0832017
"501",-81.5190053,41.0814447
"503",-74.0059728,40.7127753
"504",-0.0591088,51.5304971
"505",-92.5748315,38.6234978
"506",79.0881546,21.1458004
"507",25.9231471,-24.6282079
"509",-70.8967155,42.51954
"510",-87.7783592,40.1161471
"511",-115.1398296,36.1699412
"512",-86.158068,39.768403
"513",-95.712891,37.09024
"515",-43.1728965,-22.9068467
"521",-77.0368707,38.9071923
"522",-58.3815591,-34.6036844
"523",-6.2496591,54.101177
"525",-74.0059728,40.7127753
"526",-119.4179324,36.778261
"527",-118.5713823,34.456151
"530",-95.4491608,29.0520664
"531",-79.0192997,35.7595731
"533",-73.9612887,41.9209018
"534",-114.7420408,44.0682019
"536",-94.44355,36.650627
"537",-90.1994042,38.6270025
"539",-3.218894,54.108967
"543",-82.0105148,33.4734978
"544",-43.2667767,-22.8486837
"545",-74.5769239,39.2785749
"547",-117.4981066,34.242229
"549",-82.907123,40.4172871
"550",-2.6103158,53.2326344
"551",-75.5578156,40.1764607
"555",-43.2736259,-22.8899874
"559",-35.200916,-5.7792569
"561",0.4690888,51.7343313
"562",-111.0937311,34.0489281
"563",-82.9987942,39.9611755
"564",-115.1398296,36.1699412
"569",-42.3929155,-22.9358133
"570",-97.092877,35.0077519
"571",-82.5514869,35.5950581
"572",-77.1527578,39.0839973
"573",24.684866,-22.328474
"574",-86.5804473,35.5174913
"576",22.937506,-30.559482
"577",-95.992775,36.1539816
"579",-118.3430208,46.0645809
"580",-74.4056612,40.0583238
"581",-78.2934468,43.9491784
"582",-90.704279,35.8422967
"583",-99.9018131,31.9685988
"584",-8.6304976,52.6680204
"586",-76.9009535,39.0485584
"587",-95.3698028,29.7604267
"589",-44.3157913,-23.0058039
"592",-1.1743197,52.3555177
"593",7.6868565,45.070312
"594",-82.3248262,29.6516344
"595",-92.2634206,14.9055599
"597",-78.6568942,37.4315734
"598",-44.0808763,-19.9161508
"600",-79.3831843,43.653226
"602",-77.9155395,35.7212689
"604",-82.7857653,27.9100296
"606",0.199556,48.00611
"607",-96.1513627,32.3345888
"608",-122.6764815,45.5230622
"610",-80.244216,36.0998596
"611",8.468946,60.472024
"614",-99.7873238,29.2140098
"620",-117.185294,33.6971468
"622",6.0608726,51.4427238
"623",-97.1448254,34.1093973
"625",-115.1398296,36.1699412
"627",1.73252,44.075931
"630",-43.1728965,-22.9068467
"631",80.2707184,13.0826802
"632",-43.1728965,-22.9068467
"633",-48.5482195,-27.5948698
"634",-123.1207375,49.2827291
"635",-5.0527125,50.2660471
"636",-4.251806,55.864237
"637",-1.890401,52.486243
"640",-118.2436849,34.0522342
"641",2.9075475,39.7177743
"642",-43.3053106,-22.7862985
"643",-73.9844722,40.7367783
"644",-94.3985475,35.3859242
"645",-70.6692655,-33.4488897
"646",-74.0059728,40.7127753
"647",-106.346771,56.130366
"651",-123.1207375,49.2827291
"652",-119.4179324,36.778261
"653",-5.93012,54.597285
"655",-71.0994968,42.3875968
"657",-51.92528,-14.235004
"658",-1.1581086,52.9547832
"660",-97.0819541,32.8370727
"662",-42.7271587,-21.8293292
"665",-4.2026458,56.4906712
"668",-81.5222974,27.8319708
"669",-2.2901264,53.4875235
"670",78.486671,17.385044
"671",-40.2949528,-20.3477821
"672",-46.6333094,-23.5505199
"673",-43.1728965,-22.9068467
"675",-75.1652215,39.9525839
"679",-76.3452218,37.0298687
"680",-84.5037164,38.0405837
"683",-79.8856314,43.2556674
"684",-122.4442906,47.2528768
"685",-43.3780741,-22.8401095
"686",-43.1728965,-22.9068467
"688",-43.1779137,-22.5112638
"690",-74.4056612,40.0583238
"691",-1.890401,52.486243
"692",35.3308285,36.9914194
"694",5.291266,52.132633
"695",-43.1728965,-22.9068467
"696",-35.200916,-5.7792569
"697",-2.2426305,53.4807593
"698",-43.1728965,-22.9068467
"699",-82.9000751,32.1656221
"700",-77.0368707,38.9071923
"703",-43.1728965,-22.9068467
"705",-81.0348144,34.0007104
"706",-112.0740373,33.4483771
"707",8.6949231,50.0294877
"708",-82.907123,40.4172871
"709",0.59301,51.775127
"713",-43.1728965,-22.9068467
"716",-77.0368707,38.9071923
"717",31.1859257,27.1783117
"718",-43.1728965,-22.9068467
"720",-74.0029883,40.723301
"722",-73.9418603,40.7245448
"723",-77.0368707,38.9071923
"724",-121.8863286,37.3382082
"726",-95.712891,37.09024
"727",-86.4730104,31.2622738
"729",5.291266,52.132633
"730",-122.9006951,47.0378741
"734",-95.712891,37.09024
"735",-2.977255,51.347405
"736",-95.712891,37.09024
"737",-80.8431267,35.2270869
"739",-118.1140904,33.7838235
"740",-40.3088626,-19.1834229
"741",14.550072,47.516231
"743",-80.1917902,25.7616798
"745",0.418397,51.627903
"746",5.291266,52.132633
"747",-3.435973,55.378051
"750",-74.0059728,40.7127753
"751",-0.7594171,52.0406224
"752",-97.3090028,37.6845131
"753",-43.1728965,-22.9068467
"754",-117.9298493,33.6188829
"756",-119.8138027,39.5296329
"757",-81.0729922,34.009949
"758",-111.8314724,33.4151843
"759",-83.067965,40.2986724
"760",-43.1152211,-22.8858975
"762",-74.0059728,40.7127753
"763",-105.0732844,33.3403963
"765",-80.1938012,36.1100063
"766",28.245184,-25.743573
"768",-78.8866943,33.6890603
"769",-1.1743197,52.3555177
"770",-79.3741834,44.919643
"771",-0.1429661,51.5397191
"774",31.1655799,48.379433
"777",-111.9738304,41.223
"778",-89.6501481,39.7817213
"780",8.4594517,47.3702671
"782",-3.7037902,40.4167754
"784",-45.5563555,-23.0204559
"786",-43.1728965,-22.9068467
"787",-46.6333094,-23.5505199
"788",-78.6568942,37.4315734
"789",-79.7919754,36.0726354
"791",-74.0013737,40.7465004
"793",-74.0123851,40.645532
"794",-74.0086323,40.7162692
"796",-73.9095279,40.66308
"797",-73.9842724,40.715033
"798",-73.9417735,40.6872176
"799",-73.9840195,40.7549309
"800",-73.9903489,40.6733364
"801",-73.9212858,40.6944282
"802",-73.9932872,40.6960105
"803",-73.9991637,40.6795331
"804",-73.9565551,40.7735649
"805",-73.8448469,40.718106
"806",-73.7948516,40.7282239
"808",157.2698902,-8.3256742
"809",-73.7654367,40.7585569
"810",-73.9653551,40.7828647
"811",-82.907123,40.4172871
"812",-74.0035709,40.735781
"814",3.3792057,6.5243793
"817",15.2551187,54.5259614
"818",-80.4549026,38.5976262
"819",-96.7969879,32.7766642
"821",-1.1743197,52.3555177
"823",13.4115774,52.4890901
"825",-51.92528,-14.235004
"830",-54.6201211,-20.4697105
"831",-121.4943996,38.5815719
"832",-112.0740373,33.4483771
"834",-82.907123,40.4172871
"835",-0.752615,51.2868939
"836",-119.4179324,36.778261
"837",-122.6764815,45.5230622
"838",-82.0037608,28.927019
"839",38.512573,20.280232
"840",-43.1728965,-22.9068467
"841",-119.4179324,36.778261
"843",-42.566357,-19.496916
"846",-74.3587473,40.0918895
"847",-77.1527578,39.0839973
"849",-117.1610838,32.715738
"850",-78.8866943,33.6890603
"855",-43.3053106,-22.7862985
"856",-122.9551742,46.7146896
"858",-84.3879824,33.7489954
"859",-43.7112547,-22.6083065
"860",-122.6764815,45.5230622
"863",21.0021679,51.8927182
"864",74.5228916,32.4944991
"865",-81.6326234,38.3498195
"866",-76.1474244,43.0481221
"867",-44.3157913,-23.0058039
"870",-77.0368707,38.9071923
"871",75.7872709,26.9124336
"873",-43.1728965,-22.9068467
"874",-78.6568942,37.4315734
"878",-79.0192997,35.7595731
"879",-116.419389,34.9592083
"883",0.522699,51.270363
"884",-44.3157913,-23.0058039
"885",-90.1994042,38.6270025
"886",-102.4107493,34.2331373
"888",-43.1728965,-22.9068467
"889",-95.712891,37.09024
"891",-3.435973,55.378051
"892",-122.121512,47.6739881
"893",18.4240553,-33.9248685
"894",-74.0059728,40.7127753
"896",-46.6333094,-23.5505199
"897",-74.0059728,40.7127753
"899",-88.267169,42.343439
"902",-86.158068,39.768403
"906",-0.4056711,51.6926873
"907",-74.0059728,40.7127753
"910",-115.1398296,36.1699412
"911",18.4240553,-33.9248685
"914",-34.8450118,-7.1194958
"917",-110.3625658,46.8796822
"918",-116.419389,34.9592083
"920",-155.921226,19.469769
"921",-74.8459972,40.245664
"923",-104.990251,39.7392358
"924",-76.7737351,39.1823062
"925",-115.1398296,36.1699412
"926",-80.1917902,25.7616798
"927",4.8951679,52.3702157
"928",-95.712891,37.09024
"929",-120.7401385,47.7510741
"931",-83.6874562,43.0125274
"932",-74.0059728,40.7127753
"934",-43.1728965,-22.9068467
"935",-43.1728965,-22.9068467
"938",-82.9987942,39.9611755
"941",-39.3206241,-5.4983977
"943",-74.0059728,40.7127753
"944",-116.419389,34.9592083
"946",-106.346771,56.130366
"948",4.6462194,52.3873878
"949",-82.05077,29.063309
"950",-43.1152211,-22.8858975
"952",-86.902298,32.3182314
"953",-99.9018131,43.9695148
"954",-74.0059728,40.7127753
"956",-2.7748641,55.958674
"958",-108.5006904,45.7832856
"961",-122.4194155,37.7749295
"962",-88.0072909,41.9750287
"964",-84.4277001,33.6407282
"965",-81.9133046,27.2307097
"966",45.079162,23.885942
"968",4.8951679,52.3702157
"969",-85.4807825,32.6098566
"970",-43.369805,-22.790968
"972",-80.8875123,28.9557368
"973",-43.1728965,-22.9068467
"974",-80.375087,25.98049
"976",-70.6692655,-33.4488897
"977",-88.7878678,43.7844397
"978",-73.7845768,41.0050977
"979",-43.1728965,-22.9068467
"980",-71.0588801,42.3600825
"982",-97.740254,30.270251
"983",-102.4107493,34.2331373
"984",18.4240553,-33.9248685
"985",-41.9463785,-22.5272615
"986",-74.0059728,40.7127753
"987",-75.5276699,38.9108325
"988",-75.9268747,40.3356483
"989",-44.0947303,-22.5077597
"990",-79.3831843,43.653226
"991",-81.0998342,32.0835407
"992",-97.3208492,32.5420821
"993",7.6010364,51.5100828
"994",-106.6700458,52.1332144
"998",25.7481511,61.92411
"999",25.64031,-25.855978
"1004",-43.1728965,-22.9068467
"1007",-84.3879824,33.7489954
"1008",-1.1743197,52.3555177
"1009",-6.9095683,53.1589342
"1010",-121.3153096,44.0581728
"1012",-118.3870448,33.8188978
"1014",-3.435973,55.378051
"1019",-106.346771,56.130366
"1020",-70.6126855,-33.4252218
"1021",-79.3462036,43.8243118
"1022",-3.7037902,40.4167754
"1023",-95.9979883,41.2523634
"1025",-69.994187,43.7404148
"1027",-79.3831843,43.653226
"1028",-85.3105111,34.5439735
"1029",-122.6764815,45.5230622
"1034",-74.0059728,40.7127753
"1035",-71.542969,-35.675147
"1036",-43.1728965,-22.9068467
"1037",-1.1743197,52.3555177
"1038",-122.788377,45.4604
"1039",-95.971261,36.153315
"1041",-123.0109351,45.2781732
"1042",-99.9018131,31.9685988
"1043",174.885971,-40.900557
"1045",-47.1367011,-23.3058194
"1046",-66.590149,18.220833
"1047",-82.9000751,32.1656221
"1048",-106.6055534,35.0853336
"1049",-74.0059728,40.7127753
"1051",-52.3375886,-31.7653989
"1052",67.2847875,25.0700428
"1053",-2.58791,51.454513
"1054",3.299203,48.560149
"1055",-2.3599039,51.375801
"1056",-118.3387185,34.1486546
"1058",-38.5267393,-3.7319029
"1060",-48.6388879,-20.5279587
"1061",-95.712891,37.09024
"1062",8.675277,9.081999
"1063",-107.4338866,32.4507852
"1064",-60.194224,46.1367899
"1067",-105.281749,40.0177969
"1072",-122.4194155,37.7749295
"1073",-0.7468665,50.7691574
"1074",110.3694896,-7.7955798
"1077",-98.9673069,35.5156056
"1078",-4.6334147,50.3409954
"1080",2.213749,46.227638
"1082",-122.6764815,45.5230622
"1084",-79.9428673,32.7212892
"1086",-2.7044052,53.7632254
"1088",-2.2426305,53.4807593
"1089",-74.0059728,40.7127753
"1090",-84.5120196,39.1031182
"1091",-43.1728965,-22.9068467
"1092",-96.7969879,32.7766642
"1096",4.722319,51.60527
"1097",-109.0764828,35.7444602
"1098",-117.0430865,34.033625
"1099",-43.1728965,-22.9068467
"1100",-1.1743197,52.3555177
"1102",-43.1728965,-22.9068467
"1103",-51.92528,-14.235004
"1104",-70.6095621,-33.4319203
"1105",-43.4194095,-22.8098164
"1106",-74.0059728,40.7127753
"1107",-115.1398296,36.1699412
"1108",-106.6055534,35.0853336
"1111",-74.1187521,40.8197191
"1114",-97.396381,27.8005828
"1115",-2.0571868,52.8792745
"1116",0.86638,51.13126
"1120",-99.9018131,31.9685988
"1121",-99.9018131,31.9685988
"1122",-95.712891,37.09024
"1124",-43.1728965,-22.9068467
"1125",-73.743859,45.4457991
"1126",-0.1277583,51.5073509
"1129",-83.0363633,42.3149367
"1130",-90.0489801,35.1495343
"1132",-43.1728965,-22.9068467
"1133",-75.1969346,39.8422093
"1134",-82.3248262,29.6516344
"1135",28.3228165,-15.3875259
"1136",31.0218404,-29.8586804
"1137",-97.0403352,32.8998091
"1138",-118.2436849,34.0522342
"1139",-76.9425543,38.9869183
"1140",-87.0611412,41.4730948
"1141",-47.0625812,-22.9098833
"1142",-0.1277583,51.5073509
"1143",-86.4347249,37.7565036
"1144",0.178319,51.577076
"1145",-96.0617155,33.0929274
"1146",-77.049852,38.9038829
"1147",-80.9450759,35.0073697
"1148",-104.8213634,38.8338816
"1149",-1.829833,52.4750743
"1150",35.5017767,33.8937913
"1152",73.0478848,33.6844202
"1153",-112.0740373,33.4483771
"1155",-79.0192997,35.7595731
"1157",-99.9018131,31.9685988
"1158",-84.3879824,33.7489954
"1161",-87.6595231,44.0878764
"1164",-99.9018131,31.9685988
"1165",-81.1637245,33.836081
"1168",-73.134961,40.789142
"1169",-98.4936282,29.4241219
"1174",-83.9737086,42.0694101
"1177",-82.3940104,34.8526176
"1178",-83.7430378,42.2808256
"1179",-117.9389964,33.8080266
"1180",-104.9778907,39.7868136
"1181",-46.6333094,-23.5505199
"1182",-74.7909125,40.2599864
"1183",77.6464899,13.0582782
"1184",-112.0740373,33.4483771
"1185",-79.3831843,43.653226
"1186",-95.712891,37.09024
"1188",-74.0059728,40.7127753
"1189",-118.2436849,34.0522342
"1192",-80.0997657,26.3184123
"1193",-43.1728965,-22.9068467
"1194",-119.1770516,34.1975048
"1195",-71.3824374,42.4072107
"1196",-43.1728965,-22.9068467
"1197",-73.087749,41.6032207
"1198",-81.5190053,41.0814447
"1199",-99.9018131,31.9685988
"1200",-1.794472,51.068785
"1203",-118.2733959,34.0178354
"1204",-81.6326234,38.3498195
"1205",-1.510083,55.020678
"1206",4.8951679,52.3702157
"1208",-77.297508,18.109581
"1210",-79.3831843,43.653226
"1211",-87.9301134,42.9308255
"1212",-79.4402808,43.8828401
"1214",-84.3879824,33.7489954
"1215",-113.4909267,53.544389
"1216",-43.1152211,-22.8858975
"1217",-115.1398296,36.1699412
"1218",-149.9002778,61.2180556
"1219",-106.346771,56.130366
"1220",-74.429856,41.26758
"1221",-106.2800242,43.4113604
"1222",69.345116,30.375321
"1223",-77.0368707,38.9071923
"1225",3.052608,50.6874952
"1226",-79.3673479,43.8554837
"1227",-117.1610838,32.715738
"1230",-119.242889,34.4480495
"1235",-75.6971931,45.4215296
"1236",-77.047308,38.8052826
"1237",113.921327,-0.789275
"1238",-111.8910474,40.7607793
"1241",28.2292712,-25.7478676
"1244",-43.1728965,-22.9068467
"1245",4.6462194,52.3873878
"1246",-75.977985,36.8529263
"1248",-78.993493,33.636574
"1249",-95.712891,37.09024
"1252",-119.4179324,36.778261
"1255",-90.0715323,29.9510658
"1256",-87.6297982,41.8781136
"1258",-43.180666,-22.9556241
"1259",-120.7401385,47.7510741
"1260",-122.0363496,37.36883
"1262",-73.6837399,40.9806535
"1264",-119.4179324,36.778261
"1265",-122.2913078,37.8271784
"1266",-106.346771,56.130366
"1267",-3.7837117,52.1306607
"1268",-43.1152211,-22.8858975
"1270",-122.2015159,47.6101497
"1271",-81.6943605,41.49932
"1272",0.263695,51.132377
"1273",-46.6333094,-23.5505199
"1274",-95.3698028,29.7604267
"1275",-73.8648268,40.8447819
"1277",27.9043949,-26.1222335
"1278",-88.405096,42.7852922
"1279",-88.8514705,36.3434578
"1280",-51.92528,-14.235004
"1282",-95.971261,36.153315
"1284",-82.05077,29.063309
"1285",0.522699,51.270363
"1286",28.9783589,41.0082376
"1288",-114.0708459,51.0486151
"1290",-88.7878678,43.7844397
"1291",-79.7990319,43.3255196
"1292",-46.6333094,-23.5505199
"1295",-85.6023643,44.3148443
"1296",-79.5394625,43.8430176
"1297",-0.1601246,52.9451889
"1300",-112.0740373,33.4483771
"1301",-85.6023643,44.3148443
"1305",-74.0059728,40.7127753
"1306",-83.7430378,42.2808256
"1307",-2.4282192,53.5768647
"1308",-116.2146068,43.6187102
"1309",-92.381346,36.3353949
"1313",-96.7969879,32.7766642
"1315",-47.2658476,-22.827275
"1316",0.8864021,52.6139686
"1317",-44.2011904,-19.9673078
"1319",-97.7430608,30.267153
"1321",-75.754463,40.075492
"1323",-80.0533746,26.7153424
"1324",-86.158068,39.768403
"1325",5.33248,50.93069
"1326",37.6172999,55.755826
"1327",-99.1392129,19.4468027
"1328",-43.1728965,-22.9068467
"1329",-97.5164276,35.4675602
"1330",-46.9027629,-23.5280281
"1331",-40.2957768,-20.2976178
"1332",-79.3831843,43.653226
"1336",-74.0059728,40.7127753
"1338",79.0192997,18.1124372
"1339",-86.80249,33.5206608
"1342",133.775136,-25.274398
"1344",24.96676,45.943161
"1345",-91.5301683,41.6611277
"1346",-97.396381,27.8005828
"1347",-95.712891,37.09024
"1348",-0.1277583,51.5073509
"1349",-74.0059728,40.7127753
"1352",-91.7715303,37.948544
"1354",-71.2923877,42.296797
"1357",-95.712891,37.09024
"1358",-73.722844,40.621995
"1360",10.0820052,53.5825128
"1361",-1.5490774,53.8007554
"1362",-0.1277583,51.5073509
"1363",-79.0192997,35.7595731
